,Player,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Date,Team,Player_Code,Min_rolling,Gls_rolling,Ast_rolling,PK_rolling,PKatt_rolling,Sh_rolling,SoT_rolling,CrdY_rolling,CrdR_rolling,Touches_rolling,Tkl_rolling,Int_rolling,Blocks_rolling,xG_rolling,npxG_rolling,xAG_rolling,SCA_rolling,GCA_rolling,Cmp_rolling,Att_rolling,Cmp%_rolling,PrgP_rolling,Carries_rolling,PrgC_rolling
0,Aaron Cresswell,1.0,18,0,0,0,0,0,0,0,0,22,0,0,1,0.0,0.0,0.0,1,0,16,20,80.0,3,14,1,2024-09-21,18,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,Aaron Cresswell,1.0,8,0,0,0,0,1,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,1,0,2024-10-05,18,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,8.0,11.0,40.0,1.5,7.0,0.5
2,Aaron Cresswell,1.0,1,0,0,0,0,0,0,1,0,5,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,0,0,2024-10-27,18,0,9.333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,11.666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,7.666666666666667,10.333333333333334,52.6,1.0,5.0,0.3333333333333333
3,Aaron Cresswell,1.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.1,1,0,2,2,100.0,0,0,0,2024-12-09,18,0,9.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,12.666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,8.0,10.666666666666666,63.699999999999996,1.0,5.0,0.3333333333333333
4,Aaron Cresswell,1.0,23,0,0,0,0,0,0,0,0,15,1,0,0,0.0,0.0,0.0,3,0,8,13,61.5,0,7,0,2024-12-26,18,0,4.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,5.666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.3333333333333333,0.0,3.3333333333333335,4.666666666666667,70.36666666666666,0.0,0.3333333333333333,0.0
5,Aaron Ramsdale,0.0,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,29,37,78.4,0,30,0,2024-09-14,16,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,41.0,68.3,0.0,33.0,0.0
6,Aaron Ramsdale,0.0,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,21,37,56.8,0,29,0,2024-09-21,16,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,39.0,73.35,0.0,31.5,0.0
7,Aaron Ramsdale,0.0,90,0,0,0,0,0,0,0,0,57,0,0,0,0.0,0.0,0.0,0,0,41,55,74.5,0,44,0,2024-09-30,16,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,38.333333333333336,67.83333333333333,0.0,30.666666666666668,0.0
8,Aaron Ramsdale,0.0,90,0,0,0,0,0,0,0,0,51,0,1,0,0.0,0.0,0.0,0,0,36,47,76.6,0,38,0,2024-10-05,16,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.333333333333332,43.0,69.89999999999999,0.0,34.333333333333336,0.0
9,Aaron Ramsdale,0.0,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,1,0,28,45,62.2,0,32,0,2024-10-19,16,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.666666666666664,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,32.666666666666664,46.333333333333336,69.3,0.0,37.0,0.0
10,Aaron Ramsdale,0.0,90,0,0,0,0,0,0,0,0,68,0,1,0,0.0,0.0,0.0,0,0,57,65,87.7,0,54,0,2024-10-26,16,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.333333333333336,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,35.0,49.0,71.10000000000001,0.0,38.0,0.0
11,Aaron Ramsdale,0.0,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,37,45,82.2,0,30,0,2024-11-02,16,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,40.333333333333336,52.333333333333336,75.5,0.0,41.333333333333336,0.0
12,Aaron Ramsdale,0.0,90,0,0,0,0,0,0,1,0,43,0,0,0,0.0,0.0,0.0,0,0,39,43,90.7,0,31,0,2024-11-09,16,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,40.666666666666664,51.666666666666664,77.36666666666667,0.0,38.666666666666664,0.0
13,Aaron Ramsdale,0.0,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,11,38,28.9,0,16,0,2024-12-22,16,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,53.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,44.333333333333336,51.0,86.86666666666667,0.0,38.333333333333336,0.0
14,Aaron Ramsdale,0.0,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,1,0,26,41,63.4,0,25,0,2024-12-26,16,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,42.0,67.26666666666667,0.0,25.666666666666668,0.0
15,Aaron Wan-Bissaka,1.0,90,0,0,0,0,0,0,0,0,51,2,2,1,0.0,0.0,0.0,6,0,34,42,81.0,2,29,4,2024-08-31,18,2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,42.9,0.0,4.0,2.0
16,Aaron Wan-Bissaka,1.0,90,0,0,0,0,0,0,0,0,43,3,2,0,0.0,0.0,0.0,1,0,24,30,80.0,5,13,0,2024-09-14,18,2,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,1.0,1.5,0.5,0.0,0.0,0.0,4.0,0.0,18.5,24.5,61.95,1.0,16.5,3.0
17,Aaron Wan-Bissaka,2.0,90,0,0,0,0,0,0,0,0,64,3,0,3,0.0,0.0,0.1,4,0,46,55,83.6,8,39,3,2024-09-21,18,2,69.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.333333333333336,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,3.0,0.0,20.333333333333332,26.333333333333332,67.96666666666667,2.3333333333333335,15.333333333333334,2.0
18,Aaron Wan-Bissaka,1.0,90,0,0,0,0,1,0,0,0,55,2,0,0,0.0,0.0,0.1,5,0,36,42,85.7,2,25,4,2024-09-28,18,2,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.666666666666664,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.0,0.0,0.03333333333333333,3.6666666666666665,0.0,34.666666666666664,42.333333333333336,81.53333333333333,5.0,27.0,2.3333333333333335
19,Aaron Wan-Bissaka,1.0,90,0,0,0,0,1,1,0,0,67,1,1,0,0.0,0.0,0.1,3,0,53,59,89.8,4,38,3,2024-10-05,18,2,90.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,54.0,2.6666666666666665,0.6666666666666666,1.0,0.0,0.0,0.06666666666666667,3.3333333333333335,0.0,35.333333333333336,42.333333333333336,83.10000000000001,5.0,25.666666666666668,2.3333333333333335
20,Aaron Wan-Bissaka,1.0,90,0,0,0,0,1,0,0,0,70,5,4,0,0.0,0.0,0.0,4,2,46,57,80.7,5,33,5,2024-10-19,18,2,90.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,62.0,2.0,0.3333333333333333,1.0,0.0,0.0,0.1,4.0,0.0,45.0,52.0,86.36666666666667,4.666666666666667,34.0,3.3333333333333335
21,Aaron Wan-Bissaka,1.0,90,0,0,0,0,0,0,0,0,70,0,2,0,0.0,0.0,0.0,4,1,40,55,72.7,7,29,5,2024-10-27,18,2,90.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,64.0,2.6666666666666665,1.6666666666666667,0.0,0.0,0.0,0.06666666666666667,4.0,0.6666666666666666,45.0,52.666666666666664,85.39999999999999,3.6666666666666665,32.0,4.0
22,Aaron Wan-Bissaka,1.0,90,0,0,0,0,0,0,0,0,45,0,4,1,0.0,0.0,0.0,1,0,29,37,78.4,5,21,4,2024-11-02,18,2,90.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,69.0,2.0,2.3333333333333335,0.0,0.0,0.0,0.03333333333333333,3.6666666666666665,1.0,46.333333333333336,57.0,81.06666666666668,5.333333333333333,33.333333333333336,4.333333333333333
23,Aaron Wan-Bissaka,1.0,66,0,0,0,0,0,0,0,0,53,0,1,1,0.0,0.0,0.0,0,0,32,43,74.4,0,23,0,2024-11-09,18,2,90.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,61.666666666666664,1.6666666666666667,3.3333333333333335,0.3333333333333333,0.0,0.0,0.0,3.0,1.0,38.333333333333336,49.666666666666664,77.26666666666667,5.666666666666667,27.666666666666668,4.666666666666667
24,Aaron Wan-Bissaka,1.0,90,1,0,0,0,1,1,0,0,76,3,2,1,0.1,0.1,0.0,0,0,50,58,86.2,6,37,2,2024-11-25,18,2,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,2.3333333333333335,0.6666666666666666,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,33.666666666666664,45.0,75.16666666666667,4.0,24.333333333333332,3.0
25,Aaron Wan-Bissaka,1.0,90,1,0,0,0,2,1,0,0,42,4,1,3,0.4,0.4,0.0,3,0,20,27,74.1,4,13,2,2024-11-30,18,2,82.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,58.0,1.0,2.3333333333333335,1.0,0.03333333333333333,0.03333333333333333,0.0,0.3333333333333333,0.0,37.0,46.0,79.66666666666667,3.6666666666666665,27.0,2.0
26,Aaron Wan-Bissaka,1.0,90,0,0,0,0,1,0,0,0,96,2,2,1,0.0,0.0,0.0,5,0,67,81,82.7,12,37,3,2024-12-03,18,2,82.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,57.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.16666666666666666,0.16666666666666666,0.0,1.0,0.0,34.0,42.666666666666664,78.23333333333333,3.3333333333333335,24.333333333333332,1.3333333333333333
27,Aaron Wan-Bissaka,1.0,90,0,0,0,0,0,0,0,0,58,1,0,1,0.0,0.0,0.1,2,0,43,52,82.7,2,22,5,2024-12-09,18,2,90.0,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0,71.33333333333333,3.0,1.6666666666666667,1.6666666666666667,0.16666666666666666,0.16666666666666666,0.0,2.6666666666666665,0.0,45.666666666666664,55.333333333333336,81.0,7.333333333333333,29.0,2.3333333333333335
28,Aaron Wan-Bissaka,1.0,89,0,0,0,0,0,0,0,0,50,1,3,0,0.0,0.0,0.0,4,0,35,43,81.4,2,23,6,2024-12-16,18,2,90.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,65.33333333333333,2.3333333333333335,1.0,1.6666666666666667,0.13333333333333333,0.13333333333333333,0.03333333333333333,3.3333333333333335,0.0,43.333333333333336,53.333333333333336,79.83333333333333,6.0,24.0,3.3333333333333335
29,Aaron Wan-Bissaka,1.0,90,0,0,0,0,0,0,0,0,51,3,2,1,0.0,0.0,0.0,0,0,32,37,86.5,3,17,0,2024-12-21,18,2,89.66666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,68.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,0.0,0.03333333333333333,3.6666666666666665,0.0,48.333333333333336,58.666666666666664,82.26666666666667,5.333333333333333,27.333333333333332,4.666666666666667
30,Aaron Wan-Bissaka,1.0,90,0,0,0,0,2,0,0,0,61,3,0,0,0.1,0.1,0.4,3,0,40,49,81.6,2,35,3,2024-12-26,18,2,89.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,0.0,0.03333333333333333,2.0,0.0,36.666666666666664,44.0,83.53333333333335,2.3333333333333335,20.666666666666668,3.6666666666666665
31,Abdoulaye Doucouré,2.0,56,0,0,0,0,1,0,0,0,13,0,0,0,0.1,0.1,0.0,0,0,7,9,77.8,0,7,1,2024-08-24,7,3,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,12.0,19.0,63.2,0.0,10.0,2.0
32,Abdoulaye Doucouré,2.0,8,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,3,0,2024-08-31,7,3,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.5,0.0,0.0,0.1,0.1,0.0,0.5,0.0,9.5,14.0,70.5,0.0,8.5,1.5
33,Abdoulaye Doucouré,2.0,90,0,0,0,0,1,0,0,0,53,3,2,3,0.0,0.0,0.0,1,0,32,37,86.5,4,28,0,2024-09-21,7,3,42.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,14.333333333333334,0.3333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.3333333333333333,0.0,8.666666666666666,12.333333333333334,72.93333333333334,0.0,6.666666666666667,1.0
34,Abdoulaye Doucouré,2.0,90,0,0,0,0,0,0,0,0,43,2,0,1,0.0,0.0,0.0,2,1,28,38,73.7,4,19,1,2024-09-28,7,3,51.333333333333336,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,25.0,1.0,0.6666666666666666,1.0,0.03333333333333333,0.03333333333333333,0.0,0.3333333333333333,0.0,15.333333333333334,18.333333333333332,80.7,1.3333333333333333,12.666666666666666,0.3333333333333333
35,Abdoulaye Doucouré,2.0,90,0,0,0,0,0,0,0,0,40,3,0,2,0.0,0.0,0.1,3,0,23,31,74.2,5,20,1,2024-10-05,7,3,62.666666666666664,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,35.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,22.333333333333332,28.0,79.33333333333333,2.6666666666666665,16.666666666666668,0.3333333333333333
36,Abdoulaye Doucouré,2.0,90,0,0,0,0,0,0,0,0,58,0,0,3,0.0,0.0,0.2,3,0,45,51,88.2,5,34,1,2024-10-19,7,3,90.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,45.333333333333336,2.6666666666666665,0.6666666666666666,2.0,0.0,0.0,0.03333333333333333,2.0,0.3333333333333333,27.666666666666668,35.333333333333336,78.13333333333333,4.333333333333333,22.333333333333332,0.6666666666666666
37,Abdoulaye Doucouré,2.0,79,0,0,0,0,1,1,0,0,42,3,1,1,0.1,0.1,0.0,2,0,33,37,89.2,2,16,1,2024-10-26,7,3,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.6666666666666667,0.0,2.0,0.0,0.0,0.10000000000000002,2.6666666666666665,0.3333333333333333,32.0,40.0,78.7,4.666666666666667,24.333333333333332,1.0
38,Abdoulaye Doucouré,2.0,85,0,0,0,0,1,0,0,0,39,0,0,1,0.2,0.2,0.1,6,0,32,35,91.4,4,20,1,2024-11-09,7,3,86.33333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,46.666666666666664,2.0,0.3333333333333333,2.0,0.03333333333333333,0.03333333333333333,0.10000000000000002,2.6666666666666665,0.0,33.666666666666664,39.666666666666664,83.86666666666667,4.0,23.333333333333332,1.0
39,Abdoulaye Doucouré,2.0,71,0,0,0,0,0,0,0,0,38,1,0,1,0.0,0.0,0.0,3,0,28,34,82.4,2,26,0,2024-11-23,7,3,84.66666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,46.333333333333336,1.0,0.3333333333333333,1.6666666666666667,0.10000000000000002,0.10000000000000002,0.10000000000000002,3.6666666666666665,0.0,36.666666666666664,41.0,89.60000000000001,3.6666666666666665,23.333333333333332,1.0
40,Abdoulaye Doucouré,2.0,90,0,0,0,0,0,0,0,0,54,1,1,2,0.0,0.0,0.1,1,0,43,47,91.5,1,34,0,2024-12-01,7,3,78.33333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,39.666666666666664,1.3333333333333333,0.3333333333333333,1.0,0.10000000000000002,0.10000000000000002,0.03333333333333333,3.6666666666666665,0.0,31.0,35.333333333333336,87.66666666666667,2.6666666666666665,20.666666666666668,0.6666666666666666
41,Abdoulaye Doucouré,2.0,82,0,0,0,0,1,0,0,0,37,1,0,0,0.0,0.0,0.0,2,0,24,32,75.0,1,18,2,2024-12-04,7,3,82.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,43.666666666666664,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,3.3333333333333335,0.0,34.333333333333336,38.666666666666664,88.43333333333334,2.3333333333333335,26.666666666666668,0.3333333333333333
42,Abdoulaye Doucouré,2.0,90,0,0,0,0,1,0,0,0,28,2,1,1,0.1,0.1,0.0,1,0,14,19,73.7,1,13,4,2024-12-14,7,3,81.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,43.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.03333333333333333,2.0,0.0,31.666666666666668,37.666666666666664,82.96666666666665,1.3333333333333333,26.0,0.6666666666666666
43,Abdoulaye Doucouré,2.0,90,0,0,0,0,0,0,0,0,32,4,0,2,0.0,0.0,0.1,1,0,16,21,76.2,3,17,2,2024-12-22,7,3,87.33333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,39.666666666666664,1.3333333333333333,0.6666666666666666,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.3333333333333333,0.0,27.0,32.666666666666664,80.06666666666668,1.0,21.666666666666668,2.0
44,Abdoulaye Doucouré,2.0,90,0,0,0,0,1,0,0,0,34,2,0,0,0.0,0.0,0.0,2,0,24,26,92.3,3,19,3,2024-12-26,7,3,87.33333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,32.333333333333336,2.3333333333333335,0.3333333333333333,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.3333333333333333,0.0,18.0,24.0,74.96666666666665,1.6666666666666667,16.0,2.6666666666666665
45,Abdul Fatawu Issahaku,2.0,90,0,0,0,0,3,1,0,0,44,5,2,2,0.1,0.1,0.0,2,0,12,24,50.0,2,27,3,2024-08-24,10,4,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,6.0,0.0,1.0,0.0,0.0,0.5,3.0,1.0,18.0,25.0,72.0,2.0,27.0,5.0
46,Abdul Fatawu Issahaku,2.0,67,0,0,0,0,2,1,0,0,32,3,1,0,0.0,0.0,0.0,0,0,14,18,77.8,4,24,1,2024-08-31,10,4,90.0,0.0,0.5,0.0,0.0,1.5,0.5,0.0,0.0,46.5,5.5,1.0,1.5,0.05,0.05,0.25,2.5,0.5,15.0,24.5,61.0,2.0,27.0,4.0
47,Abdul Fatawu Issahaku,3.0,19,0,0,0,0,1,0,0,0,8,1,0,0,0.0,0.0,0.0,1,0,2,4,50.0,0,3,0,2024-09-14,10,4,82.33333333333333,0.0,0.3333333333333333,0.0,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0,41.666666666666664,4.666666666666667,1.0,1.0,0.03333333333333333,0.03333333333333333,0.16666666666666666,1.6666666666666667,0.3333333333333333,14.666666666666666,22.333333333333332,66.60000000000001,2.6666666666666665,26.0,3.0
48,Abdul Fatawu Issahaku,2.0,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,2024-09-21,10,4,58.666666666666664,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,28.0,3.0,1.0,0.6666666666666666,0.03333333333333333,0.03333333333333333,0.0,1.0,0.0,9.333333333333334,15.333333333333334,59.26666666666667,2.0,18.0,1.3333333333333333
49,Abdul Fatawu Issahaku,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,2024-09-28,10,4,29.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,14.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,5.666666666666667,8.0,59.26666666666667,1.3333333333333333,9.333333333333334,0.3333333333333333
50,Abdul Fatawu Issahaku,2.0,9,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,0,3,0.0,0,5,3,2024-10-05,10,4,7.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.3333333333333335,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,2.0,50.0,0.0,1.3333333333333333,0.0
51,Abdul Fatawu Issahaku,1.0,32,0,1,0,0,2,1,0,0,28,1,0,0,0.2,0.2,0.9,2,2,13,19,68.4,2,19,6,2024-10-19,10,4,3.6666666666666665,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.6666666666666667,25.0,0.0,2.0,1.0
52,Abdul Fatawu Issahaku,2.0,90,0,0,0,0,1,0,0,0,66,1,0,1,0.0,0.0,0.0,2,0,29,45,64.4,4,45,12,2024-10-25,10,4,14.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,11.666666666666666,0.3333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.3,0.6666666666666666,0.6666666666666666,4.333333333333333,7.333333333333333,34.2,0.6666666666666666,8.0,3.0
53,Abdul Fatawu Issahaku,2.0,90,0,0,0,0,2,1,0,0,50,3,1,1,0.1,0.1,0.1,3,0,18,31,58.1,0,35,5,2024-11-02,10,4,43.666666666666664,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,33.666666666666664,0.6666666666666666,0.0,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.3,1.3333333333333333,0.6666666666666666,14.0,22.333333333333332,44.26666666666667,2.0,23.0,7.0
54,Abdul Fatawu Issahaku,2.0,90,0,0,0,0,1,1,0,0,40,1,0,2,0.0,0.0,0.0,4,0,16,26,61.5,3,31,7,2024-11-10,10,4,70.66666666666667,0.0,0.3333333333333333,0.0,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0,48.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.10000000000000002,0.10000000000000002,0.3333333333333333,2.3333333333333335,0.6666666666666666,20.0,31.666666666666668,63.63333333333333,2.0,33.0,7.666666666666667
55,Adam Armstrong,3.0,70,0,0,0,0,1,0,1,0,37,1,0,0,0.0,0.0,0.0,0,0,22,25,88.0,3,21,1,2024-08-24,16,5,90.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,33.0,2.0,0.0,0.0,0.7,0.7,0.1,2.0,0.0,20.0,25.0,80.0,2.0,26.0,4.0
56,Adam Armstrong,3.0,45,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,2,0,7,8,87.5,0,5,0,2024-08-31,16,5,80.0,0.0,0.0,0.0,0.0,3.0,0.5,0.5,0.0,35.0,1.5,0.0,0.0,0.35,0.35,0.05,1.0,0.0,21.0,25.0,84.0,2.5,23.5,2.5
57,Adam Armstrong,2.0,9,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,0,0,2024-09-21,16,5,68.33333333333333,0.0,0.0,0.0,0.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.0,26.666666666666668,1.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.03333333333333333,1.3333333333333333,0.0,16.333333333333332,19.333333333333332,85.16666666666667,1.6666666666666667,17.333333333333332,1.6666666666666667
58,Adam Armstrong,2.0,17,0,0,0,0,0,0,0,0,10,0,2,1,0.0,0.0,0.0,1,0,5,6,83.3,0,5,1,2024-10-05,16,5,41.333333333333336,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,16.333333333333332,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,10.333333333333334,11.666666666666666,91.83333333333333,1.0,8.666666666666666,0.3333333333333333
59,Adam Armstrong,2.0,45,0,0,0,0,2,1,1,0,7,0,0,0,0.1,0.1,0.0,1,0,4,4,100.0,2,6,3,2024-10-26,16,5,23.666666666666668,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,7.333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,4.666666666666667,5.333333333333333,90.26666666666667,0.0,3.3333333333333335,0.3333333333333333
60,Adam Armstrong,2.0,90,1,0,0,0,3,1,0,0,41,0,0,0,0.3,0.3,0.0,1,0,22,31,71.0,1,35,0,2024-11-02,16,5,23.666666666666668,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,6.333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.6666666666666666,0.0,3.6666666666666665,4.0,94.43333333333334,0.6666666666666666,3.6666666666666665,1.3333333333333333
61,Adam Armstrong,2.0,90,0,0,0,0,1,0,0,0,39,3,0,0,0.1,0.1,0.0,0,0,25,30,83.3,1,23,1,2024-11-09,16,5,50.666666666666664,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,19.333333333333332,0.0,0.6666666666666666,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.0,1.0,0.0,10.333333333333334,13.666666666666666,84.76666666666667,1.0,15.333333333333334,1.3333333333333333
